Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_fix,LotFrontage_Imp,SalePrice_log,YrMoSold,FunctionalNum,LotArea_log,BuiltRemodDiff,LandSlopeNum,Street_Pave,RoofStyleCat,RoofMatl_CompShgBin,ExtMatlNum,ExterCondNum,ExterQualNum,BsmtQualNum,BsmtCondNum,HeatingQCNum,KitchenQualNum,FireplaceQuNum,GarageQualNum,GarageCondNum,FoundationCat,BsmtExposureNum,BsmtFinTypeNum,BsmtLwQ,BsmtBLQ,BsmtRec,BsmtGLQ,BsmtALQ,BsmtUnf,BsmtFinRatio,BsmtUnfRatio,Utilities_AllPub,HeatingCat,CentralAirNum,ElectricalCat,GarageYrDiff,PavedDriveNum,TotalPorchSF,TotalPorchTypeNum,PoolQCNum,1stFlrSF_log,GrLivArea_log,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyleCat_Gable,RoofStyleCat_Hip,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorVinylSd,ExteriorWdShing,ExteriorAsbShng,ExteriorOther,ExteriorAsphShn,ExteriorWdSdng,ExteriorStucco,ExteriorBrkFace,ExteriorHdBoard,ExteriorImStucc,ExteriorCemntBd,ExteriorBrkComm,ExteriorMetalSd,ExteriorPlywood,ExteriorStone,ExteriorCBlock,ExteriorOtherLT1,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,FoundationCat_BrkTil,FoundationCat_CBlock,FoundationCat_PConc,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingCat_GasA,HeatingCat_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,ElectricalCat_Fuse,ElectricalCat_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_None,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
1097,70,RM,60.0,6882,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,684,GasA,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,Gd,7,Typ,0,,No,0,,0,0,,,Y,136,0,115,0,0,0,,None,,0,3,2007,WD,Normal,127000,70,60.0,11.751942365440726,2007-03-01,5,8.836664586357426,92,1,1,Gable,1,1,3,3,3,3,3,4,0,0,0,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,-1914,1.0,251,2,0,6.650279048587422,7.2115567333138015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1098,120,RL,,3696,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,,Attchd,1987,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,,None,,0,10,2007,WD,Normal,170000,120,40.875,12.0435537160324,2007-10-01,5,8.215006432761575,0,1,1,Gable,1,1,3,4,4,3,5,4,0,3,3,CBlock,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,1,1.0,211,2,0,6.992096427415888,6.992096427415888,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1099,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,0,672,GasA,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1936,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2009,WD,Normal,128000,50,50.0,11.759785542901756,2009-07-01,5,8.699514748210191,14,1,1,Gable,1,1,3,3,3,3,3,3,0,3,3,BrkTil,1,2,0,1,0,0,0,0,1.0,0.0,1,GasA,1,SBrkr,0,1.0,0,0,0,6.6293632534374485,7.188412736496954,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1100,20,RL,82.0,11880,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,,None,,0,4,2009,COD,Abnorml,157000,20,82.0,11.964001084330445,2009-04-01,5,9.382611592916636,0,1,1,Gable,1,1,3,3,4,3,3,3,3,3,3,CBlock,1,2,0,0,0,0,1,1,0.5538945712037766,0.44610542879622345,1,GasA,1,SBrkr,0,1.0,0,0,0,7.3783837129967145,7.3783837129967145,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1101,30,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,0,290,GasA,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,Fa,3,Typ,0,,Detchd,1930,Unf,1,246,TA,TA,N,0,0,0,0,0,0,,None,,0,1,2009,WD,Normal,60000,30,60.0,11.002099841204238,2009-01-01,5,9.035986984831405,30,1,1,Gable,1,1,3,3,3,2,3,2,0,3,3,CBlock,1,2,0,0,1,0,0,0,1.0,0.0,1,GasA,0,Fuse,10,0.0,0,0,0,6.082218910376446,6.082218910376446,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1102,20,RL,61.0,9758,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,287,251,950,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1981,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2007,WD,Normal,119500,20,61.0,11.691071650353704,2007-07-01,5,9.185842740375783,0,1,1,Gable,1,2,3,3,3,3,3,3,0,3,3,CBlock,1,2,1,1,0,0,0,1,0.7357894736842105,0.26421052631578945,1,GasA,1,SBrkr,10,1.0,0,0,0,6.856461984594587,6.856461984594587,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1103,20,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1960,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,,MnWw,,0,4,2007,WD,Family,135000,20,70.0,11.813030057420569,2007-04-01,5,8.853665428037448,42,1,1,Gable,1,1,3,3,3,3,5,3,0,3,3,CBlock,1,2,0,0,1,0,0,1,0.5821782178217821,0.4178217821782178,1,GasA,1,SBrkr,0,1.0,16,1,0,7.033506484287697,7.033506484287697,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1104,20,RL,79.0,8910,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,1954,Fin,2,539,TA,TA,Y,0,0,192,0,0,0,,None,,0,7,2006,WD,Normal,159500,20,79.0,11.979799201207035,2006-07-01,5,9.094929520464856,0,1,1,Hip,1,1,3,3,3,3,5,3,2,3,3,CBlock,2,2,0,0,0,0,1,0,1.0,0.0,1,GasA,1,SBrkr,-5,1.0,192,1,0,7.085064293952548,7.085064293952548,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1105,160,RM,24.0,2016,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1970,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,None,,0,4,2007,WD,Normal,106000,160,24.0,11.571194373094206,2007-04-01,5,7.6088706291912604,0,1,1,Gable,1,1,3,3,3,3,3,3,0,3,3,CBlock,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,0,0,0,6.4457198193855785,7.171656822768514,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1106,60,RL,98.0,12256,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,,None,,0,4,2010,WD,Normal,325000,60,98.0,12.691580461311874,2010-04-01,5,9.413770891980374,1,1,1,Gable,1,1,3,4,5,3,5,4,3,3,3,PConc,3,2,0,0,0,1,0,1,0.7053998632946001,0.29460013670539986,1,GasA,1,SBrkr,0,1.0,218,2,0,7.313220387090301,7.871692664323645,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1107,20,RL,114.0,10357,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1990,Fin,2,719,TA,TA,Y,0,244,0,0,0,0,,None,,0,5,2007,WD,Normal,179900,20,114.0,12.100156419938624,2007-05-01,5,9.24541789858888,1,1,1,Hip,1,1,3,4,4,3,4,4,3,3,3,PConc,2,2,0,0,0,1,0,1,0.810989010989011,0.189010989010989,1,GasA,1,SBrkr,0,1.0,244,1,0,7.273786317844895,7.273786317844895,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1108,60,RL,168.0,23257,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,868,868,GasA,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006,RFn,2,422,TA,TA,Y,0,100,0,0,0,0,,None,,0,9,2006,New,Partial,274725,60,168.0,12.523525876315125,2006-09-01,5,10.054361440970256,0,1,1,Gable,1,1,3,4,5,4,5,4,4,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,100,1,0,6.787844982309579,7.611347717403621,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1109,60,RL,,8063,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,Ex,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000,RFn,2,463,TA,TA,Y,100,48,0,0,0,0,,None,,0,11,2007,WD,Abnorml,181000,60,79.45833333333333,12.106252310247962,2007-11-01,5,8.995040974685024,0,1,1,Gable,1,1,3,3,4,3,5,3,3,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,148,2,0,6.854354502255021,7.432483807917119,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1110,20,RL,107.0,11362,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,GasA,Ex,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004,Fin,3,862,TA,TA,Y,125,185,0,0,0,0,,None,,0,3,2009,WD,Normal,280000,20,107.0,12.542544882151384,2009-03-01,5,9.338029733117073,1,1,1,Gable,1,1,3,4,5,3,5,4,4,3,3,PConc,2,2,0,0,0,1,0,1,0.5659041394335512,0.4340958605664488,1,GasA,1,SBrkr,0,1.0,310,2,0,7.515344571180436,7.515344571180436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1111,60,RL,,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,GasA,Gd,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995,Fin,2,431,TA,TA,Y,224,84,0,0,0,0,,None,,0,6,2008,WD,Normal,188000,60,79.45833333333333,12.144197241812089,2008-06-01,5,8.987196820661973,1,1,1,Gable,1,1,3,3,4,3,4,3,3,3,3,PConc,1,2,0,0,0,1,0,1,0.2833117723156533,0.7166882276843467,1,GasA,1,SBrkr,0,1.0,308,2,0,6.650279048587422,7.4133673356952405,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1112,60,RL,80.0,10480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1976,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,,None,,0,9,2008,WD,Normal,205000,60,80.0,12.230765258120543,2008-09-01,5,9.257223957875034,0,1,1,Hip,1,1,3,3,3,3,3,3,4,3,3,CBlock,1,2,0,0,0,0,1,1,0.50186799501868,0.49813200498132004,1,GasA,1,SBrkr,0,1.0,69,1,0,7.001245622069476,7.582738488914411,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1113,20,RL,73.0,7100,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1957,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2006,WD,Normal,129900,20,73.0,11.774520202658689,2006-07-01,5,8.867850063029406,0,1,1,Gable,1,1,3,3,3,3,3,3,0,3,3,CBlock,1,2,0,0,0,1,0,1,0.8676470588235294,0.1323529411764706,1,GasA,1,Fuse,0,1.0,0,0,0,6.704414354964107,6.704414354964107,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1114,20,RL,66.0,8923,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,,Attchd,1953,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,,None,,0,5,2007,WD,Normal,134500,20,66.0,11.809319478024031,2007-05-01,5,9.09638749190015,53,1,1,Gable,1,1,3,3,3,3,4,4,0,3,3,CBlock,1,2,0,1,0,0,0,1,0.6378968253968254,0.3621031746031746,1,GasA,1,SBrkr,0,1.0,18,1,0,6.915723448631314,6.915723448631314,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1115,20,RL,90.0,5400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,Gd,4,Typ,0,,Detchd,1955,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2006,WD,Normal,117000,20,90.0,11.669929213779893,2006-08-01,5,8.594154232552366,46,1,1,Gable,1,1,4,3,3,3,5,4,0,3,3,CBlock,1,2,0,0,1,0,0,1,0.49819927971188477,0.5018007202881153,1,GasA,1,SBrkr,1,1.0,0,0,0,6.725033642166843,6.725033642166843,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1116,20,RL,93.0,12085,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2007,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,,None,,0,11,2007,New,Partial,318000,20,93.0,12.669806661762314,2007-11-01,5,9.399720293137584,0,1,1,Hip,1,1,3,4,5,3,5,5,4,3,3,PConc,1,2,0,0,0,1,0,1,0.5790080738177624,0.4209919261822376,1,GasA,1,SBrkr,0,1.0,0,0,0,7.458186157340487,7.458186157340487,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1117,80,RL,,7750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,,None,,0,3,2009,WD,Normal,184100,80,79.45833333333333,12.123234367221167,2009-03-01,5,8.955448122347393,0,1,1,Hip,1,1,3,4,4,3,5,4,3,3,3,PConc,1,2,0,0,0,1,0,1,0.8651960784313726,0.13480392156862744,1,GasA,1,SBrkr,0,1.0,120,1,0,6.658011045870748,7.257707677160043,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1118,20,RL,57.0,9764,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1967,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,,None,,0,5,2008,WD,Normal,130000,20,57.0,11.77528972943772,2008-05-01,5,9.186457431512851,36,1,1,Gable,1,1,3,3,3,3,5,4,0,3,3,CBlock,1,2,0,1,0,0,0,1,0.785234899328859,0.21476510067114093,1,GasA,1,SBrkr,0,1.0,0,0,0,6.795705775173514,6.795705775173514,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
